TF	target	y
GRMZM2G151407	GRMZM2G056732	0.326958956571675
GRMZM2G082318	GRMZM2G107437	0.326958956571675
GRMZM2G132971	GRMZM2G089021	0.326799111794862
GRMZM2G156348	GRMZM2G054936	0.326798899728973
GRMZM2G074373	GRMZM2G058039	0.326798899728973
GRMZM2G018436	GRMZM2G023983	0.32654662824865
GRMZM2G050305	GRMZM2G107437	0.326251759879811
GRMZM2G037823	GRMZM2G107437	0.326251759879811
GRMZM2G469551	GRMZM2G054936	0.326142201575958
GRMZM2G128807	GRMZM2G054936	0.326100944006617
GRMZM2G006631	GRMZM2G047968	0.325906493207916
GRMZM2G070849	GRMZM2G056732	0.325906493207916
GRMZM2G169382	GRMZM2G106622	0.325812758819636
GRMZM2G030710	GRMZM2G064732	0.325316477261608
GRMZM2G173680	GRMZM2G107437	0.325316477261608
GRMZM2G009681	GRMZM2G066169	0.324963338540975
GRMZM2G045748	GRMZM2G047968	0.324963338540975
GRMZM2G098800	GRMZM2G107437	0.324963338540975
GRMZM2G068330	GRMZM2G023983	0.324963338540975
GRMZM2G104866	GRMZM2G041561	0.324723623246456
GRMZM2G316749	GRMZM2G054936	0.324723623246456
GRMZM2G353076	GRMZM2G066169	0.324349081991197
GRMZM2G471635	GRMZM2G047968	0.324349081991197
GRMZM2G114444	GRMZM2G058039	0.324349081991197
GRMZM2G019335	GRMZM2G054936	0.323336692434397
GRMZM2G049159	GRMZM2G047968	0.323327522764508
GRMZM2G427087	GRMZM2G107437	0.323327522764508
GRMZM2G129674	GRMZM2G054936	0.323327522764508
GRMZM2G091201	GRMZM2G066169	0.323327522764508
GRMZM2G082709	GRMZM2G106622	0.323327522764508
GRMZM2G010323	GRMZM2G045314	0.323327522764508
GRMZM2G026742	GRMZM2G051534	0.323327522764508
GRMZM2G124466	GRMZM2G047968	0.323327522764508
GRMZM2G159134	GRMZM2G041561	0.323327522764508
GRMZM2G319634	GRMZM2G064594	0.323327522764508
GRMZM2G003509	GRMZM2G047968	0.321096046157839
GRMZM5G833032	GRMZM2G051534	0.321096046157839
GRMZM2G305582	GRMZM2G078198	0.321096046157839
GRMZM2G427087	GRMZM2G054936	0.321096046157839
GRMZM2G361611	GRMZM2G150631	0.321096046157839
GRMZM2G408462	GRMZM2G047968	0.321096046157839
GRMZM2G053298	GRMZM2G064594	0.321096046157839
GRMZM2G140016	GRMZM2G051534	0.321096046157839
GRMZM2G134073	GRMZM2G375999	0.321096046157839
GRMZM2G023988	GRMZM2G064594	0.321096046157839
GRMZM2G408462	GRMZM2G054936	0.321096046157839
GRMZM2G173680	GRMZM2G045314	0.321096046157839
GRMZM2G162709	GRMZM2G056732	0.321096046157839
GRMZM2G048582	GRMZM2G051534	0.321096046157839
GRMZM2G119133	GRMZM2G066169	0.321096046157839
GRMZM2G105348	GRMZM2G106622	0.321096046157839
GRMZM2G368909	GRMZM2G064594	0.32081203372271
GRMZM2G397755	GRMZM2G056732	0.32081203372271
GRMZM2G002075	GRMZM2G047968	0.32081203372271
GRMZM2G389379	GRMZM2G064732	0.32081203372271
GRMZM2G414805	GRMZM2G045314	0.32081203372271
GRMZM2G081919	GRMZM2G066169	0.32043360417455
GRMZM2G163418	GRMZM2G054936	0.3203580256122
GRMZM2G132367	GRMZM2G056732	0.320224420923222
GRMZM2G049194	GRMZM2G058039	0.31971395024671
GRMZM2G052902	GRMZM2G054936	0.31971395024671
GRMZM2G171600	GRMZM2G080767	0.31971395024671
GRMZM2G112799	GRMZM2G106622	0.31971395024671
GRMZM2G114680	GRMZM2G107437	0.31971395024671
GRMZM2G070061	GRMZM2G078198	0.31971395024671
GRMZM2G096358	GRMZM2G106622	0.31971395024671
GRMZM2G117164	GRMZM2G106622	0.319579804185249
GRMZM2G033656	GRMZM2G041561	0.318624615850529
GRMZM2G155980	GRMZM2G064594	0.318624615850529
GRMZM2G014902	GRMZM2G054936	0.318042748100088
GRMZM2G140016	GRMZM2G047968	0.318042748100088
GRMZM2G016637	GRMZM2G106622	0.318042748100088
GRMZM2G378490	GRMZM2G056732	0.318042748100088
GRMZM2G148772	GRMZM2G064732	0.318014981163446
GRMZM2G312201	GRMZM2G149617	0.317212490936594
GRMZM2G170148	GRMZM2G051534	0.317034027420029
GRMZM2G056600	GRMZM2G089021	0.316789411645718
GRMZM2G106798	GRMZM2G045314	0.316545841409833
AC203535.4_FG001	GRMZM2G064732	0.316532837908736
GRMZM2G455869	GRMZM2G047968	0.316532837908736
GRMZM2G052616	GRMZM2G066169	0.316505043162439
GRMZM2G143205	GRMZM2G149617	0.316505043162439
GRMZM2G431243	GRMZM2G064594	0.316362781621816
GRMZM2G388148	GRMZM2G150631	0.316362781621816
GRMZM2G041799	GRMZM2G107437	0.316362781621816
GRMZM2G081127	GRMZM2G064594	0.31633253525777
GRMZM2G316749	GRMZM2G042118	0.315882839311478
GRMZM2G172586	GRMZM2G047968	0.315882839311478
GRMZM2G138967	GRMZM2G078198	0.315820786550344
GRMZM2G102845	GRMZM2G064732	0.315245479426315
GRMZM2G022359	GRMZM2G051534	0.314246378735304
GRMZM2G018414	GRMZM2G023983	0.314125545552548
GRMZM2G036837	GRMZM2G149617	0.314101576016729
AC209784.3_FG011	GRMZM2G023983	0.314046438048982
AC155434.2_FG006	GRMZM2G054936	0.314046438048982
GRMZM2G037200	GRMZM2G078198	0.314046438048982
GRMZM5G878490	GRMZM2G078198	0.314046438048982
GRMZM2G037792	GRMZM2G080767	0.313612923510927
GRMZM2G037792	GRMZM2G023983	0.313612923510927
GRMZM2G049194	GRMZM2G080767	0.313612923510927
GRMZM2G164909	GRMZM2G106622	0.313363678981136
GRMZM2G351330	GRMZM2G064732	0.313046511202178
GRMZM2G037650	GRMZM2G051534	0.311847502281546
GRMZM2G000836	GRMZM2G054936	0.311847502281546
GRMZM2G117854	GRMZM2G045314	0.311721792037078
GRMZM2G129428	GRMZM2G064594	0.311721792037078
GRMZM2G157722	GRMZM2G078198	0.311721792037078
GRMZM2G171569	GRMZM2G150631	0.311584224479981
GRMZM2G169966	GRMZM2G056732	0.310832263912412
GRMZM2G125239	GRMZM2G150631	0.310594837081998
GRMZM2G125704	GRMZM2G054936	0.310397460740541
AC233899.1_FG002	GRMZM2G054936	0.30953756753812
GRMZM2G080583	GRMZM2G107437	0.30953756753812
GRMZM2G100318	GRMZM2G056732	0.30953756753812
GRMZM2G052616	GRMZM2G041561	0.30953756753812
GRMZM2G017187	GRMZM2G158252	0.30911896212709
GRMZM2G463730	GRMZM2G066169	0.30909722017561
GRMZM2G136369	GRMZM2G150631	0.308831588993645
GRMZM2G129311	GRMZM2G041561	0.308578994223905
GRMZM2G106673	GRMZM2G064594	0.308578994223905
GRMZM2G162382	GRMZM2G375999	0.308578994223905
GRMZM2G165972	GRMZM2G064732	0.308230968183389
GRMZM2G060000	GRMZM2G078198	0.308230968183389
GRMZM2G178261	GRMZM2G078198	0.308230968183389
GRMZM2G439903	GRMZM2G047968	0.308060143218974
GRMZM2G028594	GRMZM2G056732	0.308060143218974
GRMZM2G175870	GRMZM2G051534	0.308060143218974
GRMZM2G147424	GRMZM2G051534	0.308060143218974
GRMZM2G037574	GRMZM2G041561	0.308060143218974
GRMZM2G081919	GRMZM2G041561	0.308060143218974
GRMZM2G058479	GRMZM2G107437	0.308060143218974
GRMZM2G091201	GRMZM2G041561	0.308060143218974
GRMZM2G111711	GRMZM2G056732	0.30764511906312
GRMZM2G098986	GRMZM2G047968	0.307338760709412
AC233899.1_FG002	GRMZM2G047968	0.306916207300084
GRMZM2G104866	GRMZM2G080767	0.306916207300084
GRMZM2G105004	GRMZM2G089021	0.306344675921101
GRMZM2G043193	GRMZM2G064594	0.306072497448247
GRMZM2G092091	GRMZM2G078198	0.305685881210541
AC205471.4_FG003	GRMZM2G056732	0.303646094547529
GRMZM2G091964	GRMZM2G056732	0.303646094547529
GRMZM2G081127	GRMZM2G051534	0.303646094547529
GRMZM2G118690	GRMZM2G107437	0.303646094547529
GRMZM2G438293	GRMZM2G107437	0.303646094547529
GRMZM2G157679	GRMZM2G064732	0.302850008760658
GRMZM2G175265	GRMZM2G042118	0.302477633114989
GRMZM2G066575	GRMZM2G078198	0.302252367806144
GRMZM2G010323	GRMZM2G107437	0.302232134830776
AF546187.1_FG012	GRMZM2G106622	0.301482471188717
GRMZM2G010323	GRMZM2G078198	0.300819727773607
GRMZM2G398506	GRMZM2G066169	0.300819727773607
GRMZM2G170049	GRMZM2G054936	0.300765068516711
GRMZM2G106356	GRMZM2G066169	0.300765068516711
GRMZM2G452178	GRMZM2G056732	0.300630250736346
GRMZM2G094935	GRMZM2G066169	0.300630250736346
GRMZM2G034868	GRMZM2G066169	0.30055050843236
GRMZM2G173321	GRMZM2G078198	0.30055050843236
AC207656.3_FG002	GRMZM2G375999	0.300243821909098
AC233935.1_FG005	GRMZM2G054936	0.300136911511377
GRMZM2G148772	GRMZM2G054936	0.300136911511377
GRMZM2G037910	GRMZM2G051534	0.299994461510299
GRMZM2G098986	GRMZM2G054936	0.299375456061179
AC206898.3_FG006	GRMZM2G023983	0.298784982563855
GRMZM2G115721	GRMZM2G054936	0.298784982563855
GRMZM2G059167	GRMZM2G150631	0.298784982563855
GRMZM2G013398	GRMZM2G054936	0.298784982563855
GRMZM2G171428	GRMZM2G080767	0.298784982563855
GRMZM2G171428	GRMZM2G089021	0.298784982563855
GRMZM2G063387	GRMZM2G107437	0.297234744755223
GRMZM2G019806	GRMZM2G056732	0.296081023576663
GRMZM2G474326	GRMZM2G064732	0.295854498632799
GRMZM2G060000	GRMZM2G054936	0.29578117157778
GRMZM2G157722	GRMZM2G107437	0.295148755376905
GRMZM2G469551	GRMZM2G064732	0.29501231893397
GRMZM2G099862	GRMZM2G078198	0.294704260310032
GRMZM2G404973	GRMZM2G107437	0.293766724805456
GRMZM2G175827	GRMZM2G047968	0.293684517337188
GRMZM2G124524	GRMZM2G047968	0.293684517337188
GRMZM2G312201	GRMZM2G056732	0.293310027790447
GRMZM2G110582	GRMZM2G064594	0.293310027790447
GRMZM2G009681	GRMZM2G051534	0.293310027790447
GRMZM2G143205	GRMZM2G041561	0.293310027790447
GRMZM2G150260	GRMZM2G064732	0.293152943784069
GRMZM2G303465	GRMZM2G054936	0.291836449598617
GRMZM2G088140	GRMZM2G066169	0.290931273019243
GRMZM2G064197	GRMZM2G054936	0.290891940144082
GRMZM5G814279	GRMZM2G047968	0.289853240609599
GRMZM2G447551	GRMZM2G149617	0.288847111176913
GRMZM2G107276	GRMZM2G080767	0.288694684983456
GRMZM2G115875	GRMZM2G041561	0.288694684983456
GRMZM2G088443	GRMZM2G056732	0.288694684983456
GRMZM2G109354	GRMZM2G158252	0.288568267306866
GRMZM2G169580	GRMZM2G054936	0.287941250251097
GRMZM2G065478	GRMZM2G066169	0.287941250251097
GRMZM2G392516	GRMZM2G107437	0.287941250251097
GRMZM2G031963	GRMZM2G023983	0.287941250251097
GRMZM2G016756	GRMZM2G064732	0.287558048252131
GRMZM2G040481	GRMZM2G064732	0.286836652774013
GRMZM2G140016	GRMZM2G089021	0.286836652774013
GRMZM2G117854	GRMZM2G056732	0.286836652774013
GRMZM2G438202	GRMZM2G106622	0.286836652774013
GRMZM2G472671	GRMZM2G054936	0.285775885211256
GRMZM2G447551	GRMZM2G066169	0.284656285100079
GRMZM2G118870	GRMZM2G089021	0.284656285100079
GRMZM2G105004	GRMZM2G064732	0.284656285100079
GRMZM5G813892	GRMZM2G089021	0.284656285100079
GRMZM2G069408	GRMZM2G041561	0.284656285100079
GRMZM2G052616	GRMZM2G106622	0.284656285100079
GRMZM2G172297	GRMZM2G051534	0.284656285100079
GRMZM2G048850	GRMZM2G080767	0.284656285100079
GRMZM2G020799	GRMZM2G056732	0.284656285100079
GRMZM2G302323	GRMZM2G041561	0.284656285100079
GRMZM2G030744	GRMZM2G023983	0.284656285100079
GRMZM2G061101	GRMZM2G047968	0.284656285100079
GRMZM2G043193	GRMZM2G149617	0.284656285100079
GRMZM2G013398	GRMZM2G042118	0.284544265214405
GRMZM2G006497	GRMZM2G056732	0.284544265214405
GRMZM2G011110	GRMZM2G056732	0.284544265214405
GRMZM2G040481	GRMZM2G054936	0.284544265214405
GRMZM2G077002	GRMZM2G041561	0.284544265214405
GRMZM2G361842	GRMZM2G051534	0.284544265214405
GRMZM2G036966	GRMZM2G107437	0.284544265214405
GRMZM2G106026	GRMZM2G056732	0.284544265214405
GRMZM2G137413	GRMZM2G041561	0.284544265214405
GRMZM2G100727	GRMZM2G106622	0.284544265214405
GRMZM2G176173	GRMZM2G064732	0.28352850927194
GRMZM2G113742	GRMZM2G107437	0.28352850927194
GRMZM2G176173	GRMZM2G054936	0.28352850927194
GRMZM2G032258	GRMZM2G150631	0.28352850927194
GRMZM2G071582	GRMZM2G047968	0.28352850927194
GRMZM2G085964	GRMZM2G054936	0.28352850927194
GRMZM2G078954	GRMZM2G078198	0.282893189491959
GRMZM2G068710	GRMZM2G064594	0.282129934233135
GRMZM2G005107	GRMZM2G080767	0.282129934233135
GRMZM2G396114	GRMZM2G054936	0.282129934233135
GRMZM2G065374	GRMZM2G051534	0.282129934233135
GRMZM2G030280	GRMZM2G058039	0.282129934233135
GRMZM2G093744	GRMZM2G047968	0.282080674025568
GRMZM2G096600	GRMZM2G107437	0.281854232985262
GRMZM2G361659	GRMZM2G078198	0.28132436518645
GRMZM2G701218	GRMZM2G054936	0.28071106087148
GRMZM2G038303	GRMZM2G047968	0.28071106087148
GRMZM2G041991	GRMZM2G054936	0.279880171166096
GRMZM2G042893	GRMZM2G054936	0.279880171166096
GRMZM2G104789	GRMZM2G056732	0.278828357865167
GRMZM2G065896	GRMZM2G089021	0.278671873778251
GRMZM2G701063	GRMZM2G042118	0.278671873778251
GRMZM2G470307	GRMZM2G078198	0.278529820311697
GRMZM2G108959	GRMZM2G054936	0.278362543194121
GRMZM2G149040	GRMZM2G078198	0.278151205584458
GRMZM2G387528	GRMZM2G054936	0.278151205584458
GRMZM2G102845	GRMZM2G042118	0.277610616412017
GRMZM2G137502	GRMZM2G080767	0.277341628635624
GRMZM2G011588	GRMZM2G051534	0.277341628635624
GRMZM2G050939	GRMZM2G058039	0.276981981948363
GRMZM2G154087	GRMZM2G066169	0.276238620815779
GRMZM2G701689	GRMZM2G066169	0.275709544738329
GRMZM2G114461	GRMZM2G041561	0.275678193262637
GRMZM2G016756	GRMZM2G047968	0.27517402167545
GRMZM2G119640	GRMZM2G066169	0.275143757834348
GRMZM2G107886	GRMZM2G047968	0.275026961329073
GRMZM2G114775	GRMZM2G078198	0.274932086859804
GRMZM2G159134	GRMZM2G056732	0.274647466975278
AC233865.1_FG001	GRMZM2G023983	0.274508803629356
GRMZM2G030877	GRMZM2G041561	0.274508803629356
GRMZM2G444073	GRMZM2G054936	0.274508803629356
GRMZM2G108424	GRMZM2G078198	0.274508803629356
GRMZM2G161680	GRMZM2G054936	0.272807162452286
GRMZM2G069274	GRMZM2G045314	0.272807162452286
GRMZM2G062391	GRMZM2G054936	0.272807162452286
GRMZM2G008250	GRMZM2G056732	0.272310788855975
GRMZM2G406651	GRMZM2G066169	0.272120650627092
GRMZM2G074373	GRMZM2G066169	0.272055017046697
GRMZM2G059678	GRMZM2G150631	0.27171052816483
AC204212.4_FG001	GRMZM2G054936	0.270602420065186
GRMZM2G128807	GRMZM2G078198	0.270602420065186
GRMZM2G056920	GRMZM2G054936	0.270602420065186
GRMZM2G081158	GRMZM2G078198	0.270602420065186
GRMZM2G060000	GRMZM2G042118	0.270602420065186
GRMZM2G109753	GRMZM2G047968	0.270602420065186
GRMZM2G132971	GRMZM2G064594	0.270300702038554
GRMZM2G133646	GRMZM2G158252	0.269786995167102
AC234155.1_FG002	GRMZM2G047968	0.268910343722251
GRMZM2G701218	GRMZM2G047968	0.268910343722251
GRMZM2G143640	GRMZM2G106622	0.26806413677708
GRMZM2G049194	GRMZM2G066169	0.26789309744205
GRMZM5G856837	GRMZM2G047968	0.26789309744205
GRMZM2G080509	GRMZM2G107437	0.26789309744205
GRMZM2G104246	GRMZM2G150631	0.26789309744205
GRMZM2G105004	GRMZM2G064594	0.26789309744205
GRMZM2G043193	GRMZM2G066169	0.26789309744205
GRMZM2G031200	GRMZM2G066169	0.26789309744205
GRMZM2G019335	GRMZM2G047968	0.266697310019488
GRMZM5G849600	GRMZM2G056732	0.265914929827991
GRMZM2G096600	GRMZM2G078198	0.265314195901959
GRMZM2G025989	GRMZM2G107437	0.265314195901959
GRMZM2G060544	GRMZM2G054936	0.265314195901959
GRMZM2G417229	GRMZM2G023983	0.265314195901959
GRMZM2G117108	GRMZM2G066169	0.265314195901959
GRMZM2G098904	GRMZM2G150631	0.264475373995298
GRMZM2G030272	GRMZM2G056732	0.263043627437672
GRMZM2G035944	GRMZM2G149617	0.262074348647375
GRMZM2G006493	GRMZM2G107437	0.261815982438713
GRMZM2G109509	GRMZM2G051534	0.261331720091374
GRMZM5G873586	GRMZM2G149617	0.261173147071043
GRMZM2G127537	GRMZM2G089021	0.260337226929506
GRMZM2G137358	GRMZM2G064732	0.260133842290748
GRMZM2G423292	GRMZM2G078198	0.260133842290748
GRMZM2G409974	GRMZM2G078198	0.260133842290748
GRMZM2G073427	GRMZM2G047968	0.260133842290748
GRMZM2G162450	GRMZM2G047968	0.260113833405624
GRMZM2G084583	GRMZM2G064732	0.260077429040746
GRMZM2G549512	GRMZM2G066169	0.25955282795311
GRMZM2G108933	GRMZM2G051534	0.259527835273551
GRMZM2G102845	GRMZM2G054936	0.258676546972411
AC234164.1_FG004	GRMZM2G023983	0.257615110123129
GRMZM2G012654	GRMZM2G149617	0.257615110123129
GRMZM2G114444	GRMZM2G066169	0.256940511305954
GRMZM2G049194	GRMZM2G149617	0.256940511305954
GRMZM2G392516	GRMZM2G023983	0.256940511305954
GRMZM2G175265	GRMZM2G051534	0.25679987954078
GRMZM2G111123	GRMZM2G078198	0.256389237236833
GRMZM2G135629	GRMZM2G064594	0.256231596679346
GRMZM2G157177	GRMZM2G080767	0.25542424427632
GRMZM2G162749	GRMZM2G054936	0.253885328074473
GRMZM2G013016	GRMZM2G041561	0.252442007180867
GRMZM2G127379	GRMZM2G106622	0.252309161946671
GRMZM2G148940	GRMZM2G058039	0.251860427979355
GRMZM2G092091	GRMZM2G023983	0.250793352423335
GRMZM2G004334	GRMZM2G023983	0.250793352423335
GRMZM2G395749	GRMZM2G150631	0.250677636859033
